pvalue,gene_name
0.108648389,
0.107470034,DKFZP586H212
0.862184343,
0.029686441,
0.235279829,FLJ20716
0.788142847,
0.61072532,SLC25A5
0.219411542,GCNT2
0.981511328,KIAA0440
0.704607577,
0.846590214,AMY2A
0.066337818,
0.029052445,JDP1
0.80294613,HTR7
0.173404361,WISP2
0.678741986,GCP6
0.455321842,
0.055621664,IL1R1
0.162703195,
0.446689611,
0.324947777,CDA08
0.764390231,MSH6
0.768909525,ZNF33A
0.243395849,ZNF300
0.026048,F10
0.27180777,STATI2
0.121344867,
0.477274339,UTS2
0.705069692,
0.225445667,
0.421897904,TPD52
0.712717987,FLJ12154
0.080467295,UTY
0.261287881,AGXT
0.849941555,
0.293888803,
0.605539771,GPX1
0.681291709,LOC54518
0.253541502,
0.893159309,SIRT6
0.202086206,
0.309802617,PHEMX
0.001714396,TPD52L1
0.637154485,AMPH
0.430098892,
0.972202924,CORO1C
0.755798142,
0.000433503,
0.07697396,FLJ20262
0.979594215,TRAP240
0.847358194,
0.166647509,
0.271399976,
0.379566027,
0.20464286,
0.812490154,IL1HY1
0.432839551,
0.527573005,
0.009251822,
0.066710221,ATSV
0.550118708,PRO1768
0.117832888,CNGA1
0.12467864,ABCF1
0.802069822,
0.156717693,A2BP1
0.012110392,TAT
0.071762555,DKFZP434C131
0.63330235,
0.323773049,MGC4692
0.156048618,KIAA1183
0.972873218,GAPD
0.20059615,TCEAL1
0.473380326,PRPS1
0.383695256,KIAA1414
0.070517015,
0.316350811,HDAC4
0.12229375,
0.806858206,ACK1
0.171125813,
0.632359937,SLI
0.484435594,GALC
0.223717359,HSA250303
0.062078031,FLJ20174
0.558758883,LOC51705
0.559956688,FLJ10996
0.554161319,
0.155782599,
0.56008657,LOC56891
0.603762157,PDE4B
0.21367562,
0.818557841,YES1
0.690100236,
0.446600277,DJ796I17.1
0.636676005,FLJ13955
0.000116955,H11
0.013316637,OAZIN
0.035271578,AMD1
0.239478676,
0.09202638,D13S106E
0.108124215,
0.045824329,RE2
0.29452599,ACF
0.022673397,
0.275389883,
0.242424122,CNR2
0.493021729,AQP1
0.130494863,
0.523225739,
0.155111317,RQCD1
0.948932558,MGC14961
0.515831147,EMR2
0.509974595,MS4A7
0.292206712,AF5Q31
0.848914915,
0.601017028,IL18BP
0.182050671,POMT1
0.379719823,
0.603969468,
0.999804066,BMP5
0.792962985,KIAA1576
0.144768385,FLJ10637
0.04222525,TEM6
0.012891213,ERBB4
0.034424268,GALNT4
0.956281943,
0.03666813,PURG
0.655353811,ADRM1
0.857288867,DKFZP586J061
0.55152602,LAD1
0.487411532,
0.216948748,
0.755559832,ZNF213
0.132326527,KIAA0599
0.096077094,CLDN7
0.128755519,
0.630791556,RIM
0.261956037,
0.226842743,EVI2A
0.607533213,CXX1
0.073512254,FLJ10458
0.16351812,KIAA0828
0.615103921,PRSS25
0.629609499,
0.049178137,CENTG1
0.591266975,
0.200528001,
0.664733114,WNT10A
0.18492319,G2
0.061538395,ANGPTL4
0.876908802,LAIR2
0.085525417,SCYC1
0.12289052,HOXB2
0.122669184,DKFZP564D046
0.841413172,ITPA
0.836628665,POMT2
0.099280615,AP3M2
0.411812132,NUMA1
0.124888417,
0.452734515,PSMD2
0.245140498,
0.89499645,SENP1
0.68451567,
0.842523032,
0.000208157,NDRG1
0.41104077,ZNF278
0.681684125,PHGDH
0.573306008,
0.205581023,FLJ11467
0.013647709,SILV
0.929759728,AGTR2
0.946454078,PSK
0.135559325,
0.281381667,KIAA0984
0.286402168,HD
0.46712982,FNTA
0.653509234,
0.852949881,
0.315860858,KIAA0947
0.40056886,NET-2
0.544380517,
0.190820092,CRIP1
0.578878971,GAPD
0.95468488,KCNN2
0.077223114,
0.71663847,FLJ22457
0.963448775,MSTP043
0.09048917,DSC2
0.618554778,GPR107
0.26569182,H4FD
0.32411378,DIAPH1
0.013007788,FLJ10307
0.333541485,LOC51182
0.461223424,MYLK
0.636985311,DKFZP434L011
0.34671739,CDKN3
0.141973722,
0.683101771,
0.641190567,YR-29
0.081751193,GRF2
0.048993991,CAP350
0.168702797,
0.586471183,
0.232344665,SRR
0.01285897,CTSD
0.721455069,SKP2
0.105666933,
0.658876736,MRPS31
0.033392249,MAGED1
0.954132829,CENTB1
0.089490892,
0.058876283,C14orf2
0.5089254,CPSF1
0.310877334,KCNK1
0.627895167,MAFG
0.527827258,
0.226026294,
0.46383063,
0.690323831,GPM6B
0.651887777,DKFZP434C171
0.487201855,RBM7
0.1827427,GTF2I
0.474765695,KIAA1595
0.70134988,NIFK
0.106485735,
0.075043221,PRX2
0.99459241,MLLT4
0.479614028,
0.567297747,
0.379653245,
0.40160956,
0.436171432,RBM3
0.478485793,
0.161767539,RAB13
0.782400308,LISCH7
0.624213915,
0.170481515,ECE2
0.050964118,NALP2
0.015112679,KCNQ4
0.452430605,
0.984380153,
0.888046821,PRO2268
0.171664922,FLJ20694
0.514648546,ZNF177
0.562695789,FGF2
0.175441353,
0.442141502,
0.816216766,NPY2R
0.143297007,MOG
0.626158664,SPAG8
0.381587579,DKFZP566F084
0.611098681,FLJ20721
0.350908699,BRI3
0.17356632,
0.015136954,KIAA1634
0.382437978,CGI-11
0.285979891,
0.968406329,
0.843412129,
0.178746572,MEIS2
0.240808767,PRO2852
0.002660229,C20orf110
0.494244737,
0.157562485,CIDEB
0.77744749,
0.463034218,
0.399098116,IMPDH1
0.155133179,
0.881214559,CSRP2BP
0.496947789,DNCI2
0.302401381,FLJ20043
0.240941285,DKFZP564I117
0.286409866,OSM
0.944393796,
0.320661336,FLJ22655
0.373907867,C20orf97
0.713851972,TG737
0.639669628,LOC55833
0.202020275,DHODH
0.88689834,KIAA1332
0.532140865,KIAA0301
0.785082819,KIAA0923
0.20427772,PRSS15
0.071828337,
0.178709939,FLJ13194
0.45358092,
0.75962287,
0.210505965,
0.130941778,PXMP3
0.40699164,ENO1B
0.327569083,ADCY6
0.828290276,PRO0246
0.073778796,LHX5
0.215303724,SH3GLB1
0.372102613,MAEA
0.49138785,
0.141129193,
0.717231155,
0.639214427,TNFRSF10A
0.234600259,LSS
0.06976256,
0.703452889,
0.861687868,EMX2
0.894374356,FLJ12681
0.928094171,
0.446301888,HGS
0.18590489,DMXL1
0.619950402,
0.200043849,BCL2A1
0.931188811,
0.475949049,PSMD10
0.300346503,
0.270111884,SEPP1
0.517017162,SBF1
0.214767956,COL1A2
0.311952814,
0.193169071,DKFZP564K206
0.31070114,VLCS-H2
0.118908493,
0.780570433,PPP2R2B
0.609337994,
0.028410859,TNRC11
0.648193888,FLJ20069
0.936581718,KIAA0417
0.01812042,TOB1
0.208891098,KIAA0089
0.934690434,
0.839436786,FLJ10388
0.001996651,LGALS4
0.350776307,
0.427803784,LOC57228
0.561340736,DECR2
0.261531676,EIF4G2
0.082531545,NISCH
0.780018193,CLTC
0.749290867,FLJ13044
0.310260745,ZIN
0.156636477,
0.017279415,TXNIP
0.07232235,GW128
0.848439434,OATPRP4
0.997354174,DKFZP434B027
0.146495016,
0.09878433,LOC51093
0.093665316,FSHB
0.517629334,SV2B
0.173291527,
0.359129244,
0.360621093,PR48
0.999908643,
0.062236615,RFC3
0.238081863,
0.540981282,SPAR
0.772678038,KIAA0544
0.579822537,
0.445046232,ASNA1
0.134004022,MSL3L1
0.050355659,MFAP3
0.066255482,
0.785814536,DKFZp547M236
0.762677712,RNASE3L
0.275768035,PRDX4
0.411998078,
0.378767793,
0.560170192,KIAA1285
0.360317243,CCM1
0.137370489,
0.065442052,FLJ22843
0.245823173,
0.08926109,BMF
0.880276349,CCR3
0.372923887,
0.699378394,
0.623078391,
0.378378175,FLJ13224
0.169032516,FCAR
0.301113581,FGF3
0.524977902,ZWINT
0.444311713,KIAA0936
0.584743381,HSD-3.1
0.119905945,FGF19
0.831307068,FLJ13031
0.367647067,LOC58486
0.960398213,ART1
0.176186128,RAB25
0.355700768,
0.128638523,EEF1A1
0.930550252,
0.617961438,PLAGL1
0.267505817,
0.030743622,
0.601333115,CDH24
0.047107456,IL5RA
0.891670923,MUF1
0.220000869,DDX26
0.550113614,KIAA0556
0.326344052,
0.32150569,ARTN
0.681085617,HSPC065
0.159778548,
0.496375817,
0.121975252,DKFZP586F242
0.104634356,
0.47804677,
0.489588561,MDS031
0.207996758,FLJ11196
0.733064728,DGKB
0.237576759,HLA-DPA1
0.155541166,
0.306249617,FLJ10631
0.724014553,KIAA0786
0.077981739,E2F5
0.410081467,PRODH
0.548604848,ADH7
0.143808611,FLJ22635
0.752288974,CYP1A2
0.256861657,FLJ22055
0.827088038,LOC54466
0.198498921,LOC51072
0.372782084,EPSIN
0.942425083,
0.993309349,
0.218765167,NOT56L
0.678461246,CRSP9
0.113579383,KIAA0685
0.266873274,FLJ20535
0.772477668,FLJ13096
0.963924547,ATF3
0.862029235,AGT
0.009099791,A
0.100378527,TMEPAI
0.470632101,
0.363792114,PITPN
0.459811398,PXMP2
0.098017786,DUSP9
0.549836168,TSC1
0.162596847,C9orf11
0.346862619,NEUGRIN
0.9852965,
0.163996495,SQLE
0.083923109,KIAA1117
0.039063055,B2M
0.017791645,LZTFL1
0.840177242,FLJ10656
0.225336379,PPP3CA
0.119079723,
0.211515971,LAMP2
0.903213163,
0.997582854,TACC1
0.273477806,PELO
0.712840508,ANPEP
0.925370107,
0.630259295,
0.003286548,
0.321396733,
0.799297243,NDUFA9
0.027353974,ASS
0.178895005,
0.716768427,PTGER4
0.175387392,
0.035138651,Rabip4R
0.759270882,NME5
0.10530114,ADORA2B
0.491213163,FLJ10140
0.574264179,FLJ13984
0.518224947,KIAA0677
0.930690206,MAL2
0.769386009,
0.061671066,CRTAC1
0.30107745,RPH3AL
0.930868339,CDK9
0.038732958,
0.707994203,NTF5
0.326682649,
0.172983312,
0.157692665,HSPC048
0.133735359,TRAG3
0.863521742,
0.251623129,
0.619986099,FZD10
0.429402632,KIAA0774
0.689133717,FLJ11457
0.838366696,
0.719754136,HCA127
0.998284627,
0.978256186,PILR(ALPHA)
0.16791594,CEP2
0.502336471,ZNF83
0.307325914,
0.440979614,LOC51202
0.123405589,
0.345728728,
0.763836536,
0.503440792,
0.734061965,SIVA
0.584443261,NPPB
0.417370371,HSPC216
0.357037349,DDX30
0.761295521,DNAJB9
0.702987973,M6A
0.918707915,LRMP
0.188154211,RUVBL1
0.284045089,ACTN2
0.732279453,HSD17B2
0.038773363,CTRL
0.904717325,SYN1
0.628180673,LOC51172
0.783342335,
0.065050219,CLDN17
0.414884579,FPGS
0.755716435,H2AFY2
0.064628331,CPD
0.473129279,
0.713770616,PRCC
0.055669939,
0.094800254,
0.316227655,HPS3
0.105743523,TEAD3
0.046397923,
0.273729703,
0.762136476,FLJ11116
0.99699146,STMN3
0.374274805,FLJ20513
0.448933693,
0.139882489,AP1G1
0.875796699,
0.780748602,
0.780847065,
0.204479771,CYP4A11
0.022763371,TAZ
0.548928223,FLJ10895
0.079825267,
0.754364352,FLJ22938
0.299899489,
0.880439479,ORC3L
0.115527211,
0.16514848,SAH
0.050343867,KIAA1396
0.192995512,FLJ11126
0.03944475,STK23
0.318734504,DKFZP434H082
0.410467739,CLGN
0.8558644,
0.624362527,OGN
0.695683117,
0.02166001,KLF3
0.580560653,
0.977362497,
0.085604735,CLPTM1
0.261840132,LASP1
0.288800768,KIAA1181
0.932094777,
0.87834718,IL20
0.138202706,LOC55974
0.024533605,
0.670514862,
0.005316492,FLJ20312
0.087974167,KIAA1361
0.640573726,FLJ22419
0.324553423,FLJ20184
0.82065799,FLJ20608
0.015826363,H_GS165L15.1
0.224246517,STK4
0.371260707,DKFZP434J046
0.321229724,
0.296911681,
0.010460925,RAC3
0.300305718,SMT3H1
0.723638606,
0.907432759,
0.439039514,
0.992175025,
0.77160311,MGC3178
0.361183715,TXN
0.325309475,
0.835474613,VRK2
0.171391193,PRO1855
0.108280113,DKFZP564O082
0.113678515,TNR
0.361620893,
0.106678294,INADL
0.747383779,SLC4A3
0.920116696,PTPN12
0.607891352,GAPD
0.124252351,FLJ20725
0.948078754,NRXN3
0.668073334,POLS
0.294792768,PTGS1
0.848277163,KV8.1
0.000868435,EPAS1
0.030786499,EFNA4
0.215447199,
0.07672517,KCNC4
0.076807071,IVD
0.366601294,LCCP
0.788407589,CS
0.449145989,ITPKC
0.832926311,
0.329399527,AQP9
0.305428219,ADAM2
0.760107296,FLJ22746
0.539348749,FLJ10099
0.055664819,DUSP10
0.048985592,FLJ20315
0.166555432,LOC51187
0.716680191,CDT1
0.253182543,TEM7
0.112949992,ENO3
0.310572595,
0.402789841,FLJ21128
0.905587474,DKFZP761N091
0.759561208,HIBCH
0.528979638,
0.970875063,UBE2I
0.033202859,COL5A3
0.501759656,TRPM2
0.281015222,LOC51237
0.652677296,FGD1
0.964476679,
0.051829238,EMP2
0.464410524,INE1
0.248048423,
0.040862604,HS3ST2
0.383181009,FLJ13909
0.166221559,
0.039879386,HSPC031
0.159310394,
0.817685328,
0.925550897,DKFZP564M082
0.471580719,MDH1
0.075605259,
0.193296628,
0.266322657,
0.182209901,
0.775449924,LOC51283
0.181030312,FLJ23209
0.109485077,SCYA1
0.949005821,
0.620540621,N6AMT1
0.093206689,GAA
0.039111396,
0.712687717,LOC51285
0.425448163,KIAA0794
0.575911668,PMPCB
0.731534473,
0.548909938,UPK3
0.005139132,PSMB1
0.637447835,OMP
0.404151621,MUCDHL
0.671967061,PRO2015
0.586838931,EPHA7
0.290298883,PSP1
0.047737287,
0.907664572,SIAT8C
0.223935877,WEE1
0.323373891,
0.860553062,SGCA
0.799183171,TGFBR2
0.11029561,SDHD
0.248618598,
0.418973586,
0.666236881,KIAA1448
0.156404683,EN1
0.45823231,
0.119092041,LOC51337
0.446510923,LDOC1
0.040959496,PLGL
0.044579029,
0.990167644,DZIP1
0.07617339,CCNI
0.317815154,
0.232967796,GEMIN6
0.407297699,KIAA1327
0.472995016,GTF2IRD1
0.78128408,BRAL1
0.055965013,PDE1C
0.517120151,
0.57042234,
0.128584197,ORM1
0.173907224,HARSL
0.637253678,
0.035575429,LOC51146
0.4220887,
0.787096856,RBX1
0.581275978,
0.147148593,TGIF2
0.825010272,EWSR1
0.878536266,HTR1B
0.175433125,RBBP7
0.279459913,
0.315921086,KIAA0922
0.863848203,FLJ12526
0.148140841,CRLF1
0.56817865,
0.511457662,FLJ13330
0.615153185,
0.74881695,ITGAL
0.633161952,
0.484605609,CBS
0.631292227,MDK
0.140818949,PPEF2
0.023782014,
0.480482579,ABO
0.222414283,PGC
0.363065201,
0.463223935,RAF1
0.040932612,KIAA0286
0.049376433,
0.0838786,NUP88
0.428913268,KIAA0676
0.030277665,CLDN3
0.937649262,FLJ21302
0.11807067,KIAA0258
0.568700055,KEO4
0.314208339,KPNB1
0.188204494,
0.316369283,RPS14
0.030197628,BRE
0.472987697,
0.852900665,ALDH9A1
0.962524516,DKFZP566C042
0.525552912,FZD3
0.128301411,SMARCA3
0.631919558,
0.31416021,PRO1617
0.535678335,
0.206764984,FLJ14103
0.412843669,
0.780689764,NSEP1
0.047918167,
0.144005195,DTX1
0.285955171,RXRB
0.815952322,CBL
0.509952254,
0.243265364,MUC6
0.67986826,TEGT
0.63709289,RASA1
0.797318855,MRS2L
0.751354102,
0.865060976,PSMA6
0.422519941,
0.262707345,FLJ21610
0.825109395,ZNF214
0.57127386,KIAA0903
0.184224742,OR1A2
0.615935676,TJP3
0.447103529,GRB14
0.927947777,PXR2b
0.66495775,
0.170006873,EFNA1
0.223740585,
0.04550503,AP1B1
0.775483026,
0.45920349,
0.035961642,MORC
0.55254758,
0.418863614,KIAA0892
0.329093718,CIAO1
0.409777909,GAPD
0.385557463,KATII
0.766666739,WHSC2
0.257098,TNFAIP1
0.960336319,MKRN2
0.551984321,
0.426010126,UGT1A6
0.57597766,KIAA1411
0.79528236,
0.892157951,C20orf11
0.512596909,CALB1
0.606992771,PCBD
0.134874192,MYF6
0.139120787,
0.676027645,GAPD
0.958103471,
0.279855702,FLJ20619
0.592244463,
0.165939519,CPA2
0.099299266,UPK2
0.471541242,
0.204215239,KIAA0913
0.549959189,CEACAM6
0.733471434,
0.017417106,ILF1
0.372857727,PAFAH2
0.642197165,HOXA7
0.164340464,
0.407241185,
0.394548394,
0.37714948,
0.865054363,LOC63923
0.927887921,PWP2H
0.05298501,VPS11
0.112615027,DAAM1
0.339633697,
0.52137711,
0.734444712,D21S2056E
0.295862875,PAX6
0.266299131,NAGLU
0.036799144,RARA
0.222356185,
0.715782362,
0.463036422,KIAA1202
0.705334318,GAPD
0.928860314,
0.619765074,FLJ12598
0.700930954,ORCTL4
0.066935315,H2AFZ
0.019609897,FLJ20950
0.255539861,MGC4607
0.288946881,
0.716538908,SEMA3B
0.180897781,
0.210815061,
0.789650776,DDB2
0.39943044,KIAA1899
0.168348394,TARDBP
0.37905981,MAP3K2
0.044881365,DDX24
0.405176508,
0.080728836,APPBP2
0.124484485,DNA2L
0.471025594,
0.315445457,
0.380239355,WIG1
0.23609649,FLJ20059
0.849197302,
0.148608657,
0.862423544,
0.732067526,
0.043680336,CDH15
0.056209307,
0.18306917,PPP1R12C
0.061392623,MPZL1
0.403258924,ARL5
0.294439658,
0.735993201,FLJ23590
0.243191119,D15S226E
0.268594723,SES2
0.074534607,LOC56920
0.036562733,KIP2
0.299124908,KIAA0889
0.507909996,PSORT
0.131623612,PKD2L1
0.767623243,FLJ20126
0.126976746,
0.751302956,
0.372386289,ICAM2
0.355459859,
0.581745313,ERO1L
0.674773925,
0.294435809,AF093680
0.913219253,
0.254232068,NUDT4
0.672117051,ADPRTL3
0.278962602,PCYT2
0.521251865,FLJ14298
0.665752786,OSF-2
0.10340921,
0.99902839,ZNF278
0.082353117,HLA-F
0.933407717,DKFZp434I042
0.087919119,EIF3S9
0.549728866,
0.369090714,LOC51635
0.165503131,FOXB1
0.138153253,KIAA0195
0.436481845,
0.625650064,FLJ20489
0.316507259,
0.965184883,
0.962763379,PTMS
0.807266187,FLJ23040
0.135540306,EFNA3
0.754081872,
0.042049674,LBR
0.150841973,
0.887052577,S100A2
0.723560243,PODLX2
0.477123765,ZNF291
0.748857382,
0.251020822,
0.471739585,
0.63198849,COL5A2
0.096228802,
0.632760442,
0.021287978,
0.013562443,FLJ20432
0.013994232,CAPN2
0.516017303,LOC51205
0.763760906,
0.442233139,FLJ23027
0.199446676,C22orf5
0.696974687,FLJ20159
0.653388938,
0.26039986,
0.559094527,KCNB1
0.472114966,
0.050164217,TM7SF2
0.815620898,SYN2
0.449964305,
0.313117489,
0.947761944,SMAP
0.912938952,MID1
0.06731656,FLJ11539
0.819143085,C9orf7
0.314777975,ZNF364
0.267862617,FLJ10884
0.279678504,KIAA1557
0.954095819,K6HF
0.171942829,AF060862
0.949159703,CLTB
0.625192877,HSD11B1
0.322023056,
0.730025777,
0.608354622,
0.033600965,KIAA0009
0.206513751,PROL1
0.007866572,
0.305745593,
0.409404792,
0.711388351,MPO
0.047088564,
0.259677991,
0.521498424,ARHGEF11
0.655485127,NPR2L
0.555021283,
0.485418279,DKFZp547C176
0.03733143,C20orf24
0.975898745,CACNA2D3
0.096649335,FLJ22059
0.394982503,USF2
0.912276892,EDNRB
0.3678332,DUX3
0.169851316,HSPC135
0.375121195,
0.656620503,SFRS10
0.917686555,
0.592635455,
0.26161119,YARS
0.434199424,KNTC1
0.6793955,MGC10327
0.546287496,
0.456179132,PRO2900
0.083445509,DKFZP586G112
0.468183394,TBL3
0.077391526,CPT1A
0.399679336,SLC35A3
0.775179673,CUGBP1
0.113719962,FLJ13840
0.194592566,AKR7A2
0.310319969,
0.250323187,
0.336483457,FLJ20019
0.565946669,
0.484949026,
0.995013388,GAPD
0.009873258,FBXW7
0.094278381,
0.993188913,
0.518829842,GAPD
0.696070299,RYR3
0.123533617,
0.201553361,GPR3
0.656418844,NRM
0.705804286,PRDM16
0.473955232,KIAA1340
0.397635395,
0.168196515,MGC12435
0.009025533,
0.351563379,KIAA0737
0.685046277,ZNF84
0.038892188,
0.846069896,FDPS
0.947464435,AP3S2
0.287607894,MGC15563
0.591992705,ABCC3
0.858588386,CD33
0.198237595,C1orf9
0.693338971,MKLN1
0.425829659,
0.313516363,EDN1
0.686361013,
0.358024979,VPREB3
0.206819697,
0.095880309,ADRA1D
0.166536696,
0.23614817,
0.509158629,GPR1
0.124118975,CAC-1
0.223871574,
0.519712436,
0.879649216,PELI2
0.309471195,HOXD9
0.577179786,
0.909716227,
0.102923563,KIAA0675
0.244574505,AD24
0.001919789,
0.853236409,ANAPC5
0.086708447,KIAA1128
0.98431874,
0.097998315,EEF1E1
0.262707095,
0.227346013,MAP3K1
0.00429394,MPHOSPH6
0.681851451,
0.648036529,RHD
0.107269148,SNX10
0.523703339,
0.821884416,HPS
0.480274929,
0.772487221,C1orf10
0.185803836,KIAA0655
0.106415585,DKFZp434B227
0.186607475,APRT
0.894442721,
0.601721207,SGCE
0.449645234,PTK2
0.669112059,OIP5
0.890555916,
0.215016726,C6orf34
0.433427684,LOC51104
0.305353683,C11orf23
0.577144329,OPRK1
0.013618772,
0.676601584,LOC57805
0.334370651,
0.727567053,FLJ22175
0.582653028,FOXH1
0.230539186,LOC55818
0.788746345,
0.359012207,PFKFB4
0.709384135,
0.58607979,
0.304615896,DDX36
0.09771416,STC1
0.930629689,COX7A2L
0.261303863,KIAA0697
0.481275699,MRPL33
0.902193057,DNTT
0.480748726,
0.185096668,KIAA0040
0.070616438,
0.231508105,
0.246107984,
0.745074311,
0.606752599,HIP2
0.741525529,ABCC4
0.711639637,FLJ21477
0.039761014,PLD2
0.089326753,SCN10A
0.644975259,CD81
0.657726833,HNRPK
0.301262429,
0.532473721,BIG1
0.379705195,FLJ00028
0.416502415,KIAA1530
0.573947446,PGAM1
0.138605527,GCN1L1
0.708726005,KIAA1604
0.615147018,RAI17
0.81284476,B4GALT4
0.155396813,
0.201982725,BARD1
0.170693156,SCNN1D
0.581263097,
0.074331085,
0.930159472,C40
0.335096082,LOC51175
0.220624018,HUS1
0.727818598,FSD1
0.890900828,ALDOC
0.05641266,
0.318329563,KIAA1274
0.217047963,SLC6A11
0.127629525,
0.10261143,DKFZP566G142
0.373590645,TLR6
0.233136065,GCH1
0.690415555,GAPD
0.38706331,GLI
0.576757649,
0.885577601,RIN
0.12997704,FLJ21144
0.288410299,KIAA1086
0.447156865,PLEKHA3
0.233522004,SPAG4
0.903126335,KIAA0809
0.712116537,GOSR2
0.552377299,CDC2L5
0.359350894,CD2AP
0.987943846,PAPSS1
0.759683875,BCL7B
0.182761382,KIAA0256
0.731171317,POLR3K
0.46406129,HSPC134
0.44337306,GSTA4
0.047358189,
0.413744285,
0.29574342,EIF4EBP2
0.86324765,HSPA5
0.242538396,LAT
0.815975945,
0.303694211,MMP19
0.215458014,
0.500356934,
0.443766012,
0.956991409,KIAA1571
0.465444983,AKR1C4
0.225767813,RHAG
0.133957467,FLJ20695
0.91502057,
0.502692929,MVD
0.068956505,
0.095023335,PITX2
0.906445381,
0.097574466,OSBPL3
0.353469293,ANP32B
0.373650632,
0.383277553,PI4KII
0.848335716,FLJ10998
0.303893705,KLHL6
0.417455457,
0.034320073,
0.920545189,RABAC1
0.055675488,CFL2
0.774171835,LRP4
0.193695402,
0.613807909,MSTP032
0.206240113,KIAA0478
0.59363229,ELN
0.484520345,FLJ23132
0.042173835,PRX
0.141998851,
0.381792725,GABRG2
0.311964578,
0.534648051,
0.027503231,EIF4EBP1
0.942911088,GATA2
0.904637158,FLJ20793
0.295350338,PRKCQ
0.534622892,MILD1
0.314124922,
0.909163712,GAPD
0.709452807,GSTT2
0.916077259,ZW10
0.426705608,
0.257719279,SPAG1
0.00569389,GLP
0.099884562,
0.536399782,HTR1E
0.572354164,TAF12
0.005208463,
0.451667267,TNFSF5
0.182719141,FLJ12287
0.773052759,RAB17
0.284946634,FBG4
0.428874113,
0.606592649,DDXBP1
0.438474004,KCNF1
0.687399382,FLJ11000
0.261920819,GFRA1
0.770656296,
0.090092256,LDB1
0.668788113,FLJ22690
0.251183426,PARL
0.529793069,
0.929818364,RPL41
0.292443162,TIP47
0.880629512,PRKAR1B
0.246405904,FLJ20500
0.650828091,GAPD
0.133489425,RODH
0.86113914,
0.234093261,RHO6
0.234333922,
0.441797321,
0.117591235,CG005
0.942445502,KIAA1055
0.23110006,SPAG6
0.840462697,TRAP150
0.800611263,
0.162897207,
0.141022384,RNH
0.392940087,FLJ20530
0.618329915,ZNF266
0.573196208,SKIP
0.062252021,
0.241688,SYN3
